,Name,Comment
1441,Sharon Ramnerine,God bless  you Mr president I know you will make America grate again you are the grates president Mr trump for ever God will give you the strength to go on in Jesus name amen
1442,videocache1,the Stock Market's Crashing
1443,Jean Montinat,"This is just terrible, the kooky covid king clown is sinking fast and all his Republican rats are jumping ship so they don't go down with him."
1444,Bear the outlaw,"I ain’t voting for Cheeto puff, but god bless all."
1445,Sandor Fazekas,What a beautiful fake tan Trump has!
1446,Joe Clyne,"Trump & Republicans had a choice, take charge of this virus & pass a relief bill, or push through a Supreme Court Justice who could gut the Affordable Care Act! Every rally is the same, the president combining race-baiting with pandemic denial believing it's a winning strategy, he'll find out soon that it's not!"
1447,Gerald Obien,Deplorable’ lol.... Coming from Europeans... Lol dear lord America is a mess. Trump is a buffoon all over the world.
1448,310MANRUTH,"November 4 goodbye Donald Trump amd MAGA.
🇺🇸"
1449,Yolanda Gonzales,MAKE AMERICA WITH CORONAVIRUS
1450,희망,See behind the Mr. Trump no one wear the mask!!! No brain and no common sense!!!
1451,Guy Glennon,Trump 2020! But please wear a mask!
1452,johnny vann,The Chinese tariffs have not paid the 28 billion dollars of aid to farmers!    American taxpayers paid for the aid to farmers!    What has Trump paid in taxes towards that aid???    Nobody knows!!!   Let's see the tax returns!
1453,cjsligo Jones,"Hey it's another ""make Americans die again"" rally....good job republicans."
1454,Dustin Travis,"Looks at everyone not wearing masks

Come on COVID, do your thing."
1455,Lex Rushon,a farewell to a trumPkin !
1456,ewa babenczuk,Arę you really work on vactination Mr president???? We dont want it!!!!!!
1457,Dennis Lawrence,Corrupt Presidents appoint corrupt Supreme Court Justices.
1458,25point8,SUPPER SPREADER TOUR 😂
1459,Geebroni,Vote Biden!!!
1460,johnny vann,"REPUBLICANS tried hard to discredit Biden!   They didn't find anything!     ""An election-year investigation by SENATE REPUBLICANS into corruption allegations against Joseph R. Biden Jr. and his son, Hunter, involving Ukraine found NO evidence of improper influence or wrongdoing by the former vice president, closing out an inquiry its leaders had hoped would tarnish the Democratic presidential nominee."" - NY Times Sept. 23 2020"
1461,Jessica Foster,"How Shameful!!!
DURING A PANDEMIC TRUMP ABANDONS STRUGGLING AMERICANS WITHOUT A DESPERATELY NEEDED 2ND STIMULUS SO HE CAN CLING TO POWER!!!"
1462,Herghun,You guys are very special people
1463,Shabir burhani hoogmoedig,I hope they al get corona 🙏🏼🇮🇷🇮🇷🇮🇷🇮🇷
1464,Dave E,Another super spreader event by Korrupt King KOVID.
1465,Mike Kelly,"227,000 dead Americans and counting. And now for a little quiz. In addition to the Trump regime, what other historical government regime took children away from their parents as a form of ethnic cleansing? Can't remember? I'll give you a hint. It was supposed to be a 1,000 year regime."
1466,Ben P,I still can't believe this guy is president
1467,John Keith,"Fox News just cut away from Trump's campaign rally, to show Biden's campaign rally in full.
Fox News apparently knows which way the wind is blowing..."
1468,Oliver Lathe,People over at the Biden rally “YouTube” mostly trump supporters...👍 something is seriously wrong with these polls we’ve been listening to......seriously wrong.
1469,Brian Marshall,How many of these *fine* Americans will now catch Covid and pass it on?
1470,Claudette Guevara,Ignorant speech. Appeal to people with base character. Anybody with finesse will not knock people's children.
1471,Bob Leonard,"40% of the population in the USA love Trump
21% of the population in the UK love Trump
90% of the population in Russia love Trump"
1472,Dennis Lawrence,"Those crowds at Trump's Rallies. Go and get a job. Oh wait, you can't because Trump's Homicidal mishandling of the, in Trump's words "" the plague""."
1473,johnny vann,Trump's a liar!
1474,SlyStonedTuna,Cult Of Personality
1475,Dennis Lawrence,Corrupt Presidents don't appoint honest Supreme Court Justices.
1476,jensonee,"donnie has bill barr's people telling the supreme court we don't need aca, we need to get rid of it and health care for preexisting conditions.  that's what they are arguing for,  pre existing conditions being a thing insurance companies don't have  to cover.  once the court agrees, and they will, covid will be a pre existing condition that won't be covered by insurance companies."
1477,CookieMonsta97,fox news is a  your  a bot
1478,Art Deco,"Trump you are causing people to freeze in Omaha.  You are causing people to pass out due to heat in Tampa. Most of all,  you are causing people to die of covid-19. You are the grim reaper."
1479,Robert Barr,"Trump on supporters stranded in Nebraska: ""Who cares"""
1480,Dub Cake,Look at all those old people about to catch covid 😳😮
1481,grapas100,"Yet another super-spreader event sponsored by the ""Dear Leader"". 

“We won the evangelicals. We won with young. We won with old. We won with highly educated. We won with poorly educated,” before exclaiming “I love the poorly educated!” ~Donald J. Trump"
1482,johnny vann,Trump has used billions of dollars of tax payer money for aid to farmers!    The only reason the farmers need the aid is because Trump's tariff war was a disaster for them!     The economy has been ruined by Trump!
1483,Henry B,"The virus licks his lips, look at all those potential victims for me to spread myself upon....as your leader the president should be your champion and defender against these attacks on your community but this one is an enabler to the virus because all he wants from you is to stroke his ego and vote for him, he wants nothing more from you than that and if you catch it he really doesn't care."
1484,johnny vann,Trump's in a hurry to expose everybody but himself!     Let's see the con man's secret Chinese bank account records before the election!      Let's see his tax returns too!
1485,Bill King,It’s not a rally it’s a COVID 19 super spreader no social distancing no mask
1486,johnny vann,"Trump's lying again about tariffs being paid by the Chinese!    The truth is, US companies pay for the tariffs!   Trump's a shameless liar who was outsmarted and out maneuvered by the Chinese!    He's just too embarrassed to admit it!    He didn't even know what hit him until it was all over!     He was still claiming Xi was a great friend up until a couple months ago!    What a joke! Search:    WHO PAYS TRUMP’S TARIFFS REUTERS"
1487,johnny vann,What did Trump do about the reported Russian bounties on American soldiers?    What would Ronald Reagan have done?    What will Joe Biden do!     Trump's pathetic!
1488,Christopher Dennis,"The biggest applause was a standing ovation for the Secret Service. Does Trump bask in the applause? No, he cuts it off, cuz he got jealous. Loser."
1489,videocache1,vote for anybody but TRUMP
1490,Scott Chapin,Looks like he gave up on even appearing like he's concerned about covid. Most of the people behind him are maskless. Maybe (definitely) his campaign is broke.
1491,willz resurreccion,Trump bidding his cultists good-bye.
1492,Kris Alexander,"🦠💨🤮💀💀💀’Hi Coronvirus here. Asking you for your vote, for my man Tlump in 2020. That's 20 years for each criminal count. He's got a tremendous plan, a respected plan. With my own special infection rate climbing steadily thanks to Don’s plan to stay in power and harm you even more. In fact, someone said we have all the best dying; ’person, woman, man, camera, tv...’ pioneering an obtuse brand of criminal nepotism, racism and vilified, ambitious grifting unlike any..."
1493,Savannah Bae,Biden 2020 if you care about other people besides yourself 🥰💙💙💙💙💙💙💙
1494,Landrew Esor,FLORIDA LOVES JOE BIDEN!!!!!
1495,Jack Hainings,"Covid country, no wait i mean Trump country."
1496,VoteBlue VoteBiden,There isn't a bigger fan of the Dodgers than Donald Trump?   Draft Dodger and Tax Dodger.
1497,Hélène Montpetit,He is not very Christian to me ... bad mouth he has 😡
1498,dred770,u lose trump
1499,John Kennedy,it is what it is ... the trump virus
1500,Chiki Bon,No to Socialism ! California for TRUMP 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸❤️❤️❤️❤️
1501,JD SHARP,A vote for trump is a vote for the virus.
1502,Dewey Cheatum-Howe,**TRUMP IS ON HIS FAREWELL TOUR** BYE ORANGE STAIN. ARE YOU MOVING TO RUSSIA?.........
1503,Rosalia Torres,Hello to all the k........k looks like all of you having a coronavirus celebration 🤭🤭🤭🤭
1504,signor pops,Trump filling parking lots while Biden is filling stadiums. Its very obvious Biden is winning.
1505,Gregor Resch,Trump’s Money Grab is almost over but it will take decades to cleanup his mess.
1506,liane Garrick,Trump needs to start his own news channel
1507,Andrew white,"Roll up, roll up, Trump farewell tour. Last chance to see President Trump."
1508,Bennie Miera,"Lying again,, all he does is lie....."
1509,jack squat,so this is what a people of walmart-rally looks like. hilarious
1510,희망,Mr. Trump doesn't care the safety of the people. And he wants to be a President AGAIN!!! Lord have mercy on us!!!
1511,Scott Chapin,"Trump's ""record job growth"" was lower in his first 3 years than it was in Obama's last 3. Look it up."
1512,videocache1,the Stock Market's Crashing
